brand,title,weight_g,price_inr,cost_per_gram,rating,review_count,url,search_query
Nescafe,Nestle Nescafe Signature Blend Coffee Premix,,629.0,,4.1,,https://www.amazon.in/Nestle-Nescafe-Signature-Coffee-Premix/dp/B07DH7Z2J7/ref=sr_1_24?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-24,Nescafe coffee powder
Nescafe,Nescafe,,999.0,,4.5,,https://www.amazon.in/Nescafe-Smooth-Instant-Coffee-Powder/dp/B0CND3CW64/ref=sr_1_25?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-25,Nescafe coffee powder
Nescafe,Nescafe,,299.0,,4.4,,https://www.amazon.in/Nescafe-Classic-Instant-Coffee-Powder/dp/B0CG96Y3WG/ref=sr_1_26?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-26,Nescafe coffee powder
Nescafe,Nescafe,,1749.0,,4.3,,https://www.amazon.in/NESCAFE-Classic-Instant-Coffee-Powder/dp/B0B6953RGC/ref=sr_1_28?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-28,Nescafe coffee powder
Nescafe,"Nescafé Original ExtraForte Instant Coffee, 200g BY FEBORA FOODS",200.0,,,4.4,,https://www.amazon.in/Nescaf%C3%A9-Original-ExtraForte-Instant-Coffee/dp/B0GNZYTRX9/ref=sr_1_29?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-29,Nescafe coffee powder
Nescafe,Nescafe,,1408.0,,4.4,,https://www.amazon.in/Nescafe-Sunrise-Extra-Sachet-200g/dp/B079H34CLY/ref=sr_1_30?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-30,Nescafe coffee powder
Nescafe,Nescafe,,1450.0,,4.5,,https://www.amazon.in/NESCAFE-Classic-Instant-Coffee-Morning/dp/B0FK983RTY/ref=sr_1_31?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-31,Nescafe coffee powder
Nescafe,NESCAFÉ Sunrise,,155.0,,4.4,,https://www.amazon.in/NESCAFE-SUNRISE-Instant-Coffee-Coffee-Chicory/dp/B00AOU89AO/ref=sr_1_33?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-33,Nescafe coffee powder
Nescafe,Nescafe,,995.0,,4.4,,https://www.amazon.in/Nescafe-Blend-Instant-Coffee-Powder/dp/B00MNAGUGS/ref=sr_1_34?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-34,Nescafe coffee powder
Nescafe,Nescafe,,810.0,,5.0,,https://www.amazon.in/Nescafe-Instant-Roasted-Stronger-Intense/dp/B0H5RDCL4Z/ref=sr_1_37?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-37,Nescafe coffee powder
Nescafe,NESCAFÉ Sunrise,,300.0,,4.4,,https://www.amazon.in/NESCAFE-SUNRISE-Instant-Coffee-Coffee-Chicory/dp/B00VJYZWC2/ref=sr_1_38?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-38,Nescafe coffee powder
Nescafe,Nescafe,,219.0,,3.9,,https://www.amazon.in/Nescafae-Classic-Instant-Coffee-Sachets/dp/B0D821TTDQ/ref=sr_1_39?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-39,Nescafe coffee powder
Nescafe,Nescafe,,,,4.3,,https://www.amazon.in/Nescafe-Classic-Instant-Coffee-Powder/dp/B0FB47DHWF/ref=sr_1_43?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-43,Nescafe coffee powder
Nescafe,Nescafe,,435.0,,4.1,,https://www.amazon.in/Nescafe-Original-Coffee-Mix-Pouch/dp/B073FZ7ZQJ/ref=sr_1_45?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-45,Nescafe coffee powder
Nescafe,Nescafe,,699.0,,4.3,,https://www.amazon.in/Nescafe-Gold-Blend-Colombia-Coffee/dp/B09Q31R7NK/ref=sr_1_47?dib=eyJ2IjoiMSJ9.j6Q_oSOX9yuabRURQeFKcXYoQV-TPdGVBI_i_33taGZ7F_xNPCLNul8BNTjmZXMDXoGFLGMaWd9_XZ8Wtd3dJsv8v-W9LUi5HBkrJ3Ku5eTh9J_M7tMDOKOBWYQud6h52dkZTiLHsL3b3PuOqVBkMjQbKECk95_bSJtcuh6dM-53vV-DB8yNwsa2nnd4OV3i5-LhMEkH5Eo_OudE06VjSYENkbN6QaKvvk6NK35TtbLl_evrbdm04QV9HiBdnIEkmrHWhwmvURN1UueIR6E0aMvcDE3hJ1bix0L3TH1N79g.Yu6s77tG0td3Facy7j8w-E4OOQp_27g_jBmJn_oFajs&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840695&sr=8-47,Nescafe coffee powder
Nescafe,Nescafe,,629.0,,3.2,,https://www.amazon.in/Nescafe-Sunrise-Instant-Coffee-Chicory-Stabilo/dp/B0GFWRDVWT/ref=sr_1_49?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-49,Nescafe coffee powder
Nescafe,Nescafe,,785.0,,4.9,,https://www.amazon.in/NESCAFE-Classic-Instant-Coffee-Soluble/dp/B0FZV1M9PM/ref=sr_1_50?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-50,Nescafe coffee powder
Nescafe,Nescafe,,739.0,,3.4,,https://www.amazon.in/NESCAFE-Triangle-Flavour-Instant-Coffee/dp/B0GN9B2SQH/ref=sr_1_51?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-51,Nescafe coffee powder
Nescafe,Nescafe,,409.0,,4.4,,https://www.amazon.in/Nescafae-Original-Soluble-Beverage-Sachets/dp/B0BZZ5H8XG/ref=sr_1_52?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-52,Nescafe coffee powder
Nescafe,Nescafe,,265.0,,4.1,,https://www.amazon.in/Nescafae-Original-Sachets-Instant-Coffee/dp/B0CLJGDJKV/ref=sr_1_53?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-53,Nescafe coffee powder
Nescafe,Nescafe,,399.0,,3.5,,https://www.amazon.in/NESCAFE-Instant-Coffee-Perfect-Gifting/dp/B0GN81K4WT/ref=sr_1_54?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-54,Nescafe coffee powder
Nescafe,Nescafe,,390.0,,4.3,,https://www.amazon.in/Nescafe-Classic-Coffee-100-g/dp/B07HZ42GLQ/ref=sr_1_57?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-57,Nescafe coffee powder
Nescafe,Nescafe,,638.0,,4.3,,https://www.amazon.in/Nescafe-Rich-Smooth-Gold-Blend/dp/B0D45D62SD/ref=sr_1_60?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-60,Nescafe coffee powder
Nescafe,Nescafe,,199.0,,4.0,,https://www.amazon.in/Nescafe-Original-Sachets-Instant-Coffee/dp/B0CFBBQRR9/ref=sr_1_62?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-62,Nescafe coffee powder
Nescafe,Nescafe,,799.0,,4.4,7.0,https://www.amazon.in/Nescafe-Soluble-Coffee-Powder-47-5g/dp/B0B5XKWP3F/ref=sr_1_65?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-65,Nescafe coffee powder
Nescafe,Nescafe,,3400.0,,4.4,,https://www.amazon.in/Nescafe-Classic-Coffee-500-Pack/dp/B08CRL5M5V/ref=sr_1_68?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-68,Nescafe coffee powder
Nescafe,Nescafe,,1839.0,,3.0,,https://www.amazon.in/Nescafe-Classic-Instant-Coffee-Medium/dp/B0GQGF2YJX/ref=sr_1_69?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-69,Nescafe coffee powder
Nescafe,"Nescafe Coffee - Matinal, 200G Bottle, Granule",200.0,,,4.3,,https://www.amazon.in/Nescaf%C3%A9-Coffee-Matinal-200g-Bottle/dp/B01JZNVWE0/ref=sr_1_71?dib=eyJ2IjoiMSJ9.LM-2sGdrA0yRiEgJgcHcY1bzcXwqRVJQ7ImGDDBKjv_hOPhytRZg9ki9ChzjEVfOHYQts6LjDhsek9lusWDlPGQU9A4lgVIfbFk0GYL72b2FkkzSxl48x7b4I6QudXnAg0tc5k1PBhSScCk7O7V5YjImzisJpoZ8u2Z9GDQjWLX6j4c49N6wVayO4xLMXSedm5BrhN0Bt6Vgg0k5_Wh4PM3D0dvtC8j4Q0zfgib81xKqtNYSgVLzDfD7FV4yKSvY_yAtwRGcKlCwG-tfblv4p9yESzxqsScIwPo-vdykFlk.BNW9R2SImXfac3QlrpDli3R_-FVN9Ts9LFGCsNKK_4w&dib_tag=se&keywords=Nescafe+coffee+powder&nsdOptOutParam=true&qid=1789840701&sr=8-71,Nescafe coffee powder
